Table 1
22 Aug 68	Link	"New-York Gazette, and Weekly Mercury (877)"	
22 Aug 68	Link	"New-York Gazette, or Weekly Post-Boy (1338)"	
22 Aug 68	Link	"New-York Gazette, or Weekly Post-Boy (1338)"	
13 Oct 68	Link	New-York Journal (1345)	
12 Dec 68	Link	"New-York Gazette, and Weekly Mercury (893)"	
23 Jan 69	Link	Boston Evening-Post (1739)	
26 Jan 69	Link	Boston News-Letter (3408)	
22 May 69	Link	"New-York Gazette, or Weekly Post-Boy (1377)"	
22 May 69	Link	"New-York Gazette, or Weekly Post-Boy (1377)"	
25 May 69	Link	"Boston Chronicle, II (21)"	
29 May 69	Link	Boston Evening-Post (1757)	
29 May 69	Link	The BOSTON Post-Boy & Advertiser. (615)	
01 Jun 69	Link	New-York Journal (1378)	
26 Jun 69	Link	"New-York Gazette, or Weekly Post-Boy (1382)"	
03 Aug 69	Link	Boston News-Letter (3435)	
07 Aug 69	Link	The BOSTON Post-Boy & Advertiser. (625)	
04 Sep 69	Link	Boston Gazette (752)	
16 Oct 69	Link	"New-York Gazette, or Weekly Post-Boy (1398)"	
26 Oct 69	Link	New-York Journal (1399)	
30 Oct 69	Link	"New-York Gazette, and Weekly Mercury (940)"	
16 Nov 69	Link	New-York Journal (1402)	
01 Feb 70	Link	New-York Journal (1413)	
01 Sep 70	Link	Z2000440235	
29 Nov 70	Link	New-York Journal (1456)	
20 Dec 70	Link	Boston News-Letter (3507)	
07 Jan 71	Link	"New-York Gazette, and Weekly Mercury (1002)"	
14 Jan 71	Link	"Massachusetts Spy, I (60)"	
14 Jan 71	Link	"New-York Gazette, and Weekly Mercury (1003)"	
17 Jan 71	Link	New-York Journal (1463)	
04 Apr 71	Link	Boston News-Letter (3522)	
08 Apr 71	Link	Boston Post-Boy (708)	
11 Jul 71	Link	Boston News-Letter (3535)	
18 Jul 71	Link	"Massachusetts Spy, I (20)"	
22 Aug 71	Link	Boston News-Letter (3541)	
19 Sep 71	Link	Boston News-Letter (3545)	
21 Oct 71	Link	Boston Post-Boy (739)	
04 Nov 71	Link	Boston Evening-Post (1884)	
23 Dec 71	Link	Boston Evening-Post (1891)	
30 Mar 72	Link	"New-York Gazette, and Weekly Mercury (1066)"	
30 Apr 72	Link	Z2000682911	
06 Jul 72	Link	Boston Evening-Post (1919)	
06 Jul 72	Link	Boston Post-Boy (776)	
09 Jul 72	Link	Boston News-Letter (3488)	
09 Jul 72	Link	"Massachusetts Spy, II (73)"	
28 Sep 72	Link	Boston Evening-Post (1931)	
28 Sep 72	Link	Boston Post-Boy (788)	
09 Nov 72	Link	Boston Evening-Post (1937)	
19 Nov 72	Link	Boston News-Letter (3607)	
03 May 73	Link	Boston Post-Boy (820)	
21 Jun 73	Link	"New-York Gazette, and Weekly Mercury (1130)"	
24 Jun 73	Link	New-York Journal (1590)	
12 Jul 73	Link	Boston Post-Boy (830)	
15 Jul 73	Link	Boston News-Letter (3641)	
19 Jul 73	Link	Boston Evening-Post (1973)	
05 Aug 73	Link	"RIVINGTON's NEW-YORK GAZETTEER; OR THE CONNECTICUT, NEW-JERSEY, HUDSON's-RIVER, AND QUEBEC WEEKLY ADVERTISER. (16)"	
09 Aug 73	Link	"New-York Gazette, and Weekly Mercury (1137)"	
19 Aug 73	Link	"The Massachusetts Spy Or, Thomas's Boston Journal, III (133)"	
30 Aug 73	Link	"New-York Gazette, and Weekly Mercury (1140)"	
02 Sep 73	Link	New-York Journal (1600)	
02 Sep 73	Link	New-York Journal (1600)	
02 Sep 73	Link	"RIVINGTON's NEW-YORK GAZETTEER; OR THE CONNECTICUT, NEW-JERSEY, HUDSON's-RIVER, AND QUEBEC WEEKLY ADVERTISER. (20)"	
06 Sep 73	Link	Boston Post-Boy (838)	
06 Sep 73	Link	Boston Evening-Post (1980)	
04 Nov 73	Link	"RIVINGTON's NEW-YORK GAZETTEER; OR THE CONNECTICUT, NEW-JERSEY, HUDSON's-RIVER, AND QUEBEC WEEKLY ADVERTISER. (29)"	
11 Nov 73	Link	New-York Journal (1610)	
15 Nov 73	Link	Boston Evening-Post (1990)	
18 Nov 73	Link	"The Massachusetts Spy Or, Thomas's Boston Journal, III (146)"	
30 Nov 73	Link	Z2000770279	
03 Mar 74	Link	New-York Journal (1626)	
07 Apr 74	Link	New-York Journal (1631)	
10 Oct 74	Link	"New-York Gazette, and Weekly Mercury (1200)"	
09 Mar 75	Link	"The Massachusetts Spy Or, Thomas's Boston Journal, V (214)"	
13 Mar 75	Link	Boston Evening-Post (2059)	
