Table 1
3 Mar 1760	Link	New-York Gazette (56)	"Boston, February 25."		"Boston, February 25. (1760, March 3). New-York Gazette (56)"	"Boston, February 25. (1760, March 3). New-York Gazette (56), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D375A776D8BDB0%402363949-10D375A7A1BF1578%401-10D375A84D6D83E8%40Boston%252C%2BFebruary%2B25."
3 Mar 1760	Link	New-York Mercury (394)	"Boston, February 25."		"Boston, February 25. (1760, March 3). New-York Mercury (394)"	"Boston, February 25. (1760, March 3). New-York Mercury (394), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF12F27A45C78%402363949-10DEF12F818075E0%402-10DEF1301B614ED0%40Boston%252C%2BFebruary%2B25."
11 Jun 1764	Link	New-York Gazette (288)	"New-Port, (in Rhode-Island) June 4."	"New-Port, (in Rhode-Island) June 4. (1764, June 11"	"New-Port, (in Rhode-Island) June 4. (1764, June 11). New-York Gazette (288)"	"New-Port, (in Rhode-Island) June 4. (1764, June 11). New-York Gazette (288), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D3762598171570%402365510-10D37625E2D30A00%402-10D376268B179D68%40New-Port%252C%2B%2528in%2BRhode-Island%2529%2BJune%2B4."
20 Aug 1764	Link	New-York Mercury (669)	"Charles-Town, in South-Carolina."	"Charles-Town, in South-Carolina. (1764, August 20"	"Charles-Town, in South-Carolina. (1764, August 20). New-York Mercury (669)"	"Charles-Town, in South-Carolina. (1764, August 20). New-York Mercury (669), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF2B961EF1E58%402365580-10DEF2B992231CB8%401-10DEF2BA91735C88%40Charles-Town%252C%2Bin%2BSouth-Carolina."
17 Sep 1764	Link	New-York Mercury (673)	"Newport, September 10."		"Newport, September 10. (1764, September 17). New-York Mercury (673)"	"Newport, September 10. (1764, September 17). New-York Mercury (673), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF2C0F3A42378%402365608-10DEF2C12990F208%401-10DEF2C2120DD380%40Newport%252C%2BSeptember%2B10."
22 Oct 1764	Link	New-York Gazette (307)	"[Sailed; Deal; September; Prince; Wales, Smith; Boston; Pitt Packet; Dixey; Hannah]."		"[Sailed; Deal; September; Prince; Wales, Smith; Boston; Pitt Packet; Dixey; Hannah]. (1764, October 22). New-York Gazette (307)"	"[Sailed; Deal; September; Prince; Wales, Smith; Boston; Pitt Packet; Dixey; Hannah]. (1764, October 22). New-York Gazette (307), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D376A860C39A90%402365643-10D376A8B197D4D0%403-10D376AA275584E0%40%255BSailed%253B%2BDeal%253B%2BSeptember%253B%2BPrince%253B%2BWales%252C%2BSmith%253B%2BBoston%253B%2BPitt%2BPacket%253B%2BDixey%253B%2BHannah%255D."
22 Oct 1764	Link	New-York Gazette (307)	"[Sailed; Deal; September; Prince; Wales, Smith; Boston; Pitt Packet; Dixey; Hannah]."		"[Sailed; Deal; September; Prince; Wales, Smith; Boston; Pitt Packet; Dixey; Hannah]. (1764, October 22). New-York Gazette (307)"	"[Sailed; Deal; September; Prince; Wales, Smith; Boston; Pitt Packet; Dixey; Hannah]. (1764, October 22). New-York Gazette (307), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D376A860C39A90%402365643-10D376A8B197D4D0%403-10D376AA275584E0%40%255BSailed%253B%2BDeal%253B%2BSeptember%253B%2BPrince%253B%2BWales%252C%2BSmith%253B%2BBoston%253B%2BPitt%2BPacket%253B%2BDixey%253B%2BHannah%255D."
29 Oct 1764	Link	New-York Mercury (679)	[Saturday Week; Capt. Bruce; Boston; London; Days; Land; Prints].		"[Saturday Week; Capt. Bruce; Boston; London; Days; Land; Prints]. (1764, October 29). New-York Mercury (679)"	"[Saturday Week; Capt. Bruce; Boston; London; Days; Land; Prints]. (1764, October 29). New-York Mercury (679), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF2CC5927AE98%402365650-10DEF2CC8EF65A50%401-10DEF2CD78260218%40%255BSaturday%2BWeek%253B%2BCapt.%2BBruce%253B%2BBoston%253B%2BLondon%253B%2BDays%253B%2BLand%253B%2BPrints%255D."
29 Oct 1764	Link	New-York Mercury (679)	[Saturday Week; Capt. Bruce; Boston; London; Days; Land; Prints].		"[Saturday Week; Capt. Bruce; Boston; London; Days; Land; Prints]. (1764, October 29). New-York Mercury (679)"	"[Saturday Week; Capt. Bruce; Boston; London; Days; Land; Prints]. (1764, October 29). New-York Mercury (679), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF2CC5927AE98%402365650-10DEF2CC8EF65A50%401-10DEF2CD78260218%40%255BSaturday%2BWeek%253B%2BCapt.%2BBruce%253B%2BBoston%253B%2BLondon%253B%2BDays%253B%2BLand%253B%2BPrints%255D."
3 Jun 1765	Link	New-York Mercury (710)	"Newport, May 27."		"Newport, May 27. (1765, June 3). New-York Mercury (710)"	"Newport, May 27. (1765, June 3). New-York Mercury (710), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF30ACC2DB0E8%402365867-10DEF30B040AAEE8%401-10DEF30BE13F8538%40Newport%252C%2BMay%2B27."
10 Jun 1765	Link	New-York Mercury (711)	"Newport, June 3."		"Newport, June 3. (1765, June 10). New-York Mercury (711)"	"Newport, June 3. (1765, June 10). New-York Mercury (711), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF30D0BFC15B0%402365874-10DEF30D4A36AB78%401-10DEF30E5235F108%40Newport%252C%2BJune%2B3."
17 Jun 1765	Link	New-York Mercury (712)	"Newport, June 10."		"Newport, June 10. (1765, June 17). New-York Mercury (712)"	"Newport, June 10. (1765, June 17). New-York Mercury (712), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF30F6A6D5FB8%402365881-10DEF30FA198A5A0%401-10DEF3107029C5E0%40Newport%252C%2BJune%2B10."
8 Jul 1765	Link	New-York Mercury (715)	"St. Jago De La Vega, in Jamaica, April 27."		"St. Jago De La Vega, in Jamaica, April 27. (1765, July 8). New-York Mercury (715)"	"St. Jago De La Vega, in Jamaica, April 27. (1765, July 8). New-York Mercury (715), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF3159A414870%402365902-10DEF315D7DA1C10%401-10DEF316EAB36D50%40St.%2BJago%2BDe%2BLa%2BVega%252C%2Bin%2BJamaica%252C%2BApril%2B27."
22 Jul 1765	Link	New-York Gazette	"St. Jago De La Vega, (in Jamaica) April 27."		"St. Jago De La Vega, (in Jamaica) April 27. (1765, July 22). New-York Gazette"	"St. Jago De La Vega, (in Jamaica) April 27. (1765, July 22). New-York Gazette, p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D376E45E5AD408%402365916-10D376E488856968%401-10D376E5148DBFD0%40St.%2BJago%2BDe%2BLa%2BVega%252C%2B%2528in%2BJamaica%2529%2BApril%2B27."
19 Aug 1765	Link	New-York Mercury (721)	"Newport, Rhode-Island, August 12."		"Newport, Rhode-Island, August 12. (1765, August 19). New-York Mercury (721)"	"Newport, Rhode-Island, August 12. (1765, August 19). New-York Mercury (721), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF32522C91338%402365944-10DEF32555DEC528%401-10DEF326129FE9F0%40Newport%252C%2BRhode-Island%252C%2BAugust%2B12."
19 Aug 1765	Link	New-York Mercury (721)	"Newport, Rhode-Island, August 12."	"Newport, Rhode-Island, August 12. (1765, August 19"	"Newport, Rhode-Island, August 12. (1765, August 19). New-York Mercury (721)"	"Newport, Rhode-Island, August 12. (1765, August 19). New-York Mercury (721), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF32522C91338%402365944-10DEF32555DEC528%401-10DEF326129FE9F0%40Newport%252C%2BRhode-Island%252C%2BAugust%2B12."
16 Dec 1765	Link	New-York Mercury (738)	"Boston, December 9."		"Boston, December 9. (1765, December 16). New-York Mercury (738)"	"Boston, December 9. (1765, December 16). New-York Mercury (738), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF3476AD0D0C0%402366063-10DEF347A1ED93D0%401-10DEF3483217F1B0%40Boston%252C%2BDecember%2B9."
16 Dec 1765	Link	New-York Mercury (738)	"Boston, December 9."		"Boston, December 9. (1765, December 16). New-York Mercury (738)"	"Boston, December 9. (1765, December 16). New-York Mercury (738), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF3476AD0D0C0%402366063-10DEF347A1ED93D0%401-10DEF3483217F1B0%40Boston%252C%2BDecember%2B9."
20 Jan 1766	Link	New-York Gazette (351)	"Extract of a Letter from Kakazaine, in the Bay of Honduras, Dated November 29, 1765."		"Extract of a Letter from Kakazaine, in the Bay of Honduras, Dated November 29, 1765. (1766, January 20). New-York Gazette (351)"	"Extract of a Letter from Kakazaine, in the Bay of Honduras, Dated November 29, 1765. (1766, January 20). New-York Gazette (351), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D376F2AB311930%402366098-10D376F2EA275220%402-10D376F3BB824890%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2BKakazaine%252C%2Bin%2Bthe%2BBay%2Bof%2BHonduras%252C%2BDated%2BNovember%2B29%252C%2B1765."
20 Jan 1766	Link	New-York Mercury (743)	"Extract of a Letter from Kakazaine, in the Bay of Honduras, Dated November 29, 1765."		"Extract of a Letter from Kakazaine, in the Bay of Honduras, Dated November 29, 1765. (1766, January 20). New-York Mercury (743)"	"Extract of a Letter from Kakazaine, in the Bay of Honduras, Dated November 29, 1765. (1766, January 20). New-York Mercury (743), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF34FF0BF62A8%402366098-10DEF35058BACF80%402-10DEF35119895E68%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2BKakazaine%252C%2Bin%2Bthe%2BBay%2Bof%2BHonduras%252C%2BDated%2BNovember%2B29%252C%2B1765."
27 Oct 1766	Link	New-York Gazette (394)	"Charles-Town, (South Carolina) September 26."	"Charles-Town, (South Carolina) September 26. (1766, October 27"	"Charles-Town, (South Carolina) September 26. (1766, October 27). New-York Gazette (394)"	"Charles-Town, (South Carolina) September 26. (1766, October 27). New-York Gazette (394), p. Copy of [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D3761B35351800%402366378-10D3761BBAA3FE50%404-10D3761D454968A8%40Charles-Town%252C%2B%2528South%2BCarolina%2529%2BSeptember%2B26."
17 Nov 1766	Link	New-York Gazette (397)	"Charles-Town, (So. Carolina) October 28."	"Charles-Town, (So. Carolina) October 28. (1766, November 17"	"Charles-Town, (So. Carolina) October 28. (1766, November 17). New-York Gazette (397)"	"Charles-Town, (So. Carolina) October 28. (1766, November 17). New-York Gazette (397), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D3762758BC7178%402366399-10D3762784434B18%401-10D37627F30F8498%40Charles-Town%252C%2B%2528So.%2BCarolina%2529%2BOctober%2B28."
17 Nov 1766	Link	New-York Mercury (786)	"Charles-Town, in S. Carolina, Oct. 21."	"Charles-Town, in S. Carolina, Oct. 21. (1766, November 17"	"Charles-Town, in S. Carolina, Oct. 21. (1766, November 17). New-York Mercury (786)"	"Charles-Town, in S. Carolina, Oct. 21. (1766, November 17). New-York Mercury (786), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF3AAD3F3E130%402366399-10DEF3AB12545260%401-10DEF3ABCE6CD348%40Charles-Town%252C%2Bin%2BS.%2BCarolina%252C%2BOct.%2B21."
2 Feb 1767	Link	"(1767, February 2). New-York Gazette (408)"	"Charles-Town, (South Carolina)."	"Charles-Town, (South Carolina). (1767, February 2"	"Charles-Town, (South Carolina). (1767, February 2). New-York Gazette (408)"	"Charles-Town, (South Carolina). (1767, February 2). New-York Gazette (408), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D37636EB69E828%402366476-10D3763723080480%401-10D37637B5555DB8%40Charles-Town%252C%2B%2528South%2BCarolina%2529."
5 Feb 1767	Link	"New-York Gazette, or Weekly Post-Boy (1257)"	"Charles-Town, (South-Carolina,) December 16."	"Charles-Town, (South-Carolina,) December 16. (1767, February 5"	"Charles-Town, (South-Carolina,) December 16. (1767, February 5). New-York Gazette, or Weekly Post-Boy (1257)"	"Charles-Town, (South-Carolina,) December 16. (1767, February 5). New-York Gazette, or Weekly Post-Boy (1257), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D34AE6B0969558%40EANX-10DAAFF511CD76F0%402366479-10DAAFF5677E8CC8%402-10DAAFF66F018220%40Charles-Town%252C%2B%2528South-Carolina%252C%2529%2BDecember%2B16."
5 Feb 1767	Link	New-York Journal (1257)	Charles-Town (South Carolina) Dec. 9.	"Charles-Town (South Carolina) Dec. 9. (1767, February 5"	"Charles-Town (South Carolina) Dec. 9. (1767, February 5). New-York Journal (1257)"	"Charles-Town (South Carolina) Dec. 9. (1767, February 5). New-York Journal (1257), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DC31E31E090A88%40EANX-10DEED04AFCFAB78%402366479-10DEED04E45FB8C8%401-10DEED05924283C8%40Charles-Town%2B%2528South%2BCarolina%2529%2BDec.%2B9."
30 Mar 1767	Link	New-York Mercury (804)	"Newport, March 23."		"Newport, March 23. (1767, March 30). New-York Mercury (804)"	"Newport, March 23. (1767, March 30). New-York Mercury (804), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF3D19C773F28%402366532-10DEF3D1C79EF938%401-10DEF3D28D891298%40Newport%252C%2BMarch%2B23."
2 Apr 1767	Link	New-York Journal (1265)	"Newport, (in Rhode-Island) March 23."		"Newport, (in Rhode-Island) March 23. (1767, April 2). New-York Journal (1265)"	"Newport, (in Rhode-Island) March 23. (1767, April 2). New-York Journal (1265), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DC31E31E090A88%40EANX-10DEEDD6AC27ECB0%402366535-10DEEDD72D217398%404-10DEEDD870A1CC70%40Newport%252C%2B%2528in%2BRhode-Island%2529%2BMarch%2B23."
2 Apr 1767	Link	New-York Journal (1265)	"Newport, (in Rhode-Island) March 23."	"Newport, (in Rhode-Island) March 23. (1767, April 2"	"Newport, (in Rhode-Island) March 23. (1767, April 2). New-York Journal (1265)"	"Newport, (in Rhode-Island) March 23. (1767, April 2). New-York Journal (1265), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DC31E31E090A88%40EANX-10DEEDD6AC27ECB0%402366535-10DEEDD72D217398%404-10DEEDD870A1CC70%40Newport%252C%2B%2528in%2BRhode-Island%2529%2BMarch%2B23."
11 May 1767	Link	New-York Gazette (422)	"Charlestown, (S. Carolina) April 13."		"Charlestown, (S. Carolina) April 13. (1767, May 11). New-York Gazette (422)"	"Charlestown, (S. Carolina) April 13. (1767, May 11). New-York Gazette (422), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D376535B811F58%402366574-10D376538817F5E0%401-10D376545995CE00%40Charlestown%252C%2B%2528S.%2BCarolina%2529%2BApril%2B13."
11 May 1767	Link	New-York Gazette (422)	"Charlestown, (S. Carolina) April 13."	"Charlestown, (S. Carolina) April 13. (1767, May 11"	"Charlestown, (S. Carolina) April 13. (1767, May 11). New-York Gazette (422)"	"Charlestown, (S. Carolina) April 13. (1767, May 11). New-York Gazette (422), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D376535B811F58%402366574-10D376538817F5E0%401-10D376545995CE00%40Charlestown%252C%2B%2528S.%2BCarolina%2529%2BApril%2B13."
14 May 1767	Link	"New-York Gazette, or Weekly Post-Boy (1271)"	"Charlestown, (South-Carolina) April 13."		"Charlestown, (South-Carolina) April 13. (1767, May 14). New-York Gazette, or Weekly Post-Boy (1271)"	"Charlestown, (South-Carolina) April 13. (1767, May 14). New-York Gazette, or Weekly Post-Boy (1271), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D34AE6B0969558%40EANX-10DAAFA425627710%402366577-10DAAFA440444C60%400-10DAAFA4E545E690%40Charlestown%252C%2B%2528South-Carolina%2529%2BApril%2B13."
14 May 1767	Link	"New-York Gazette, or Weekly Post-Boy (1271)"	"Charlestown, (South-Carolina) April 13."	"Charlestown, (South-Carolina) April 13. (1767, May 14"	"Charlestown, (South-Carolina) April 13. (1767, May 14). New-York Gazette, or Weekly Post-Boy (1271)"	"Charlestown, (South-Carolina) April 13. (1767, May 14). New-York Gazette, or Weekly Post-Boy (1271), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D34AE6B0969558%40EANX-10DAAFA425627710%402366577-10DAAFA440444C60%400-10DAAFA4E545E690%40Charlestown%252C%2B%2528South-Carolina%2529%2BApril%2B13."
1 Jun 1767	Link	New-York Mercury (813)	Kingston (in Jamaica) April 18.		"Kingston (in Jamaica) April 18. (1767, June 1). New-York Mercury (813)"	"Kingston (in Jamaica) April 18. (1767, June 1). New-York Mercury (813), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF3E2F7CC7C20%402366595-10DEF3E324F8DBE8%401-10DEF3E412E58640%40Kingston%2B%2528in%2BJamaica%2529%2BApril%2B18."
1 Jun 1767	Link	New-York Mercury (813)	[English; Packet; April; American Affairs; Boston; Disgust; Great-Britain; House; Lords].		"[English; Packet; April; American Affairs; Boston; Disgust; Great-Britain; House; Lords]. (1767, June 1). New-York Mercury (813)"	"[English; Packet; April; American Affairs; Boston; Disgust; Great-Britain; House; Lords]. (1767, June 1). New-York Mercury (813), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF3E2F7CC7C20%402366595-10DEF3E34245C980%402-10DEF3E44D11F280%40%255BEnglish%253B%2BPacket%253B%2BApril%253B%2BAmerican%2BAffairs%253B%2BBoston%253B%2BDisgust%253B%2BGreat-Britain%253B%2BHouse%253B%2BLords%255D."
1 Jun 1767	Link	New-York Mercury (813)	[English; Packet; April; American Affairs; Boston; Disgust; Great-Britain; House; Lords].		"[English; Packet; April; American Affairs; Boston; Disgust; Great-Britain; House; Lords]. (1767, June 1). New-York Mercury (813)"	"[English; Packet; April; American Affairs; Boston; Disgust; Great-Britain; House; Lords]. (1767, June 1). New-York Mercury (813), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF3E2F7CC7C20%402366595-10DEF3E34245C980%402-10DEF3E44D11F280%40%255BEnglish%253B%2BPacket%253B%2BApril%253B%2BAmerican%2BAffairs%253B%2BBoston%253B%2BDisgust%253B%2BGreat-Britain%253B%2BHouse%253B%2BLords%255D."
4 Jun 1767	Link	"New-York Gazette, or Weekly Post-Boy (1274)"	"Kingston, (in Jamaica) April 18."		"Kingston, (in Jamaica) April 18. (1767, June 4). New-York Gazette, or Weekly Post-Boy (1274)"	"Kingston, (in Jamaica) April 18. (1767, June 4). New-York Gazette, or Weekly Post-Boy (1274), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D34AE6B0969558%40EANX-10DAAFA9C9FCC728%402366598-10DAAFAA2210CB70%402-10DAAFAAEA729F78%40Kingston%252C%2B%2528in%2BJamaica%2529%2BApril%2B18."
4 Jun 1767	Link	New-York Journal (1274)	"Kingston, (in Jamaica) April 18."		"Kingston, (in Jamaica) April 18. (1767, June 4). New-York Journal (1274)"	"Kingston, (in Jamaica) April 18. (1767, June 4). New-York Journal (1274), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DC31E31E090A88%40EANX-10DEEE0DEC59B6C8%402366598-10DEEE0E5C6A8558%403-10DEEE0F92D66EF8%40Kingston%252C%2B%2528in%2BJamaica%2529%2BApril%2B18."
15 Jun 1767	Link	New-York Gazette (427)	"Kingstown, (in Jamaica) April 18."		"Kingstown, (in Jamaica) April 18. (1767, June 15). New-York Gazette (427)"	"Kingstown, (in Jamaica) April 18. (1767, June 15). New-York Gazette (427), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D3765B66C9B3E8%402366609-10D3765B90904BA0%401-10D3765C503F9B60%40Kingstown%252C%2B%2528in%2BJamaica%2529%2BApril%2B18."
16 Jul 1767	Link	"New-York Gazette, or Weekly Post-Boy (1280)"	"Boston, July 9."		"Boston, July 9. (1767, July 16). New-York Gazette, or Weekly Post-Boy (1280)"	"Boston, July 9. (1767, July 16). New-York Gazette, or Weekly Post-Boy (1280), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D34AE6B0969558%40EANX-10DAAFB486D0D7B0%402366640-10DAAFB4E4ABF468%402-10DAAFB5C2026B68%40Boston%252C%2BJuly%2B9."
16 Jul 1767	Link	New-York Journal (1280)	"Boston, July 9."		"Boston, July 9. (1767, July 16). New-York Journal (1280)"	"Boston, July 9. (1767, July 16). New-York Journal (1280), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DC31E31E090A88%40EANX-10DEEE1D96025A88%402366640-10DEEE1E218D0CE0%405-10DEEE1FB68EFAE0%40Boston%252C%2BJuly%2B9."
16 Jul 1767	Link	"New-York Gazette, or Weekly Post-Boy (1280)"	"Boston, July 9."		"Boston, July 9. (1767, July 16). New-York Gazette, or Weekly Post-Boy (1280)"	"Boston, July 9. (1767, July 16). New-York Gazette, or Weekly Post-Boy (1280), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D34AE6B0969558%40EANX-10DAAFB486D0D7B0%402366640-10DAAFB4E4ABF468%402-10DAAFB5C2026B68%40Boston%252C%2BJuly%2B9."
16 Jul 1767	Link	New-York Journal (1280)	"Boston, July 9."		"Boston, July 9. (1767, July 16). New-York Journal (1280)"	"Boston, July 9. (1767, July 16). New-York Journal (1280), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DC31E31E090A88%40EANX-10DEEE1D96025A88%402366640-10DEEE1E218D0CE0%405-10DEEE1FB68EFAE0%40Boston%252C%2BJuly%2B9."
20 Jul 1767	Link	New-York Gazette (432)	"Boston, July 13."		"Boston, July 13. (1767, July 20). New-York Gazette (432)"	"Boston, July 13. (1767, July 20). New-York Gazette (432), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10D348D9B0AD3268%40EANX-10D3766596001868%402366644-10D37665C87E02E0%401-10D3766662772E60%40Boston%252C%2BJuly%2B13."
